incident_num,defendant_id,arraignment_date,charge,num_charges,felony,expungable,any_bail,bail_amount,bail_types,num_conditions,did_not_appear,prior_appearences,gender,race,judge_id,arraignment_data
18BU010273,Defendant832,5/23/2018,Domestic Assault - 1st Degree Aggravated,2,1,0,0,0,No Bail,6,0,0,Male,White,Judge12,TRUE
18BU009027,Defendant108,5/24/2018,Unlawful Trespass (Misdemeanor),1,0,1,1,150,Bail,1,1,0,Male,Black,Judge14,TRUE
18BU008505,Defendant474,5/24/2018,Grossly Negligent Operation,1,0,1,0,0,No Bail,2,0,0,Male,Asian,Judge14,TRUE
18BU010973,Defendant795,5/25/2018,Unlawful Trespass (Misdemeanor),2,0,1,0,0,No Bail,4,0,1,Female,White,Judge14,TRUE
18BU011018,Defendant160,5/25/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge14,TRUE
18BU010996,Defendant761,5/25/2018,Unlawful Mischief (Misdemeanor),1,0,1,0,0,No Bail,3,0,0,Male,White,Judge14,TRUE
18BU011018,Defendant1004,5/25/2018,"Drugs - Cocaine, Sale <2.5 Gm",1,1,0,1,2500,Bail,4,0,1,Female,White,Judge14,TRUE
18BU011100,Defendant82,5/29/2018,Aggravated Assault,1,1,0,0,0,No Bail,5,0,1,Male,White,Judge17,TRUE
18BU011157,Defendant554,5/29/2018,Domestic Assault,1,0,0,0,0,No Bail,5,0,0,Male,Asian,Judge17,TRUE
18BU011064,Defendant73,5/29/2018,Simple Assault,1,0,1,0,0,No Bail,1,0,0,Female,White,Judge17,TRUE
18BU011222,Defendant593,5/29/2018,Assault On A Law Enforcement Officer (Misdemeanor),4,0,0,0,0,No Bail,5,0,2,Male,Black,Judge17,TRUE
18BU010824,Defendant545,5/29/2018,Unlawful Trespass (Misdemeanor),2,0,1,0,0,No Bail,1,0,0,Male,White,Judge17,TRUE
18BU011273,Defendant539,5/29/2018,Aggravated Assault,1,1,0,1,1000,Bail,5,0,0,Male,Hispanic,Judge17,TRUE
18BU011286,Defendant406,5/29/2018,Aggravated Assault,1,1,0,1,250,Bail,5,0,0,Male,White,Judge17,TRUE
18BU011295,Defendant631,5/29/2018,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,0,0,0,0,No Bail,1,0,3,Male,Black,Judge17,TRUE
18BU011389,Defendant58,5/30/2018,Simple Assault,1,0,1,0,0,No Bail,3,0,2,Male,White,Judge14,TRUE
18BU011359,Defendant150,5/30/2018,Disorderly Conduct - All Other,1,0,1,1,100,Bail,2,0,0,Male,White,Judge17,TRUE
18BU006110,Defendant702,5/31/2018,Identity Theft,1,1,0,0,0,No Bail,3,0,0,Male,White,Judge14,TRUE
17WS008035,Defendant18,5/31/2018,"Drugs - Heroin, Possession (Misdemeanor)",2,0,1,0,0,No Bail,3,0,0,Female,White,Judge14,TRUE
18BU011364,Defendant276,5/31/2018,Unlawful Trespass (Misdemeanor),3,0,1,0,0,No Bail,1,1,5,Male,Black,Judge14,TRUE
18BU006855,Defendant872,5/31/2018,Violation Of An Abuse Prevention Order,1,0,0,0,0,No Bail,5,0,0,Male,Black,Judge14,TRUE
18BU010394,Defendant22,5/31/2018,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,3,0,0,Male,Black,Judge14,TRUE
18BU010057,Defendant179,5/31/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,1,0,Male,White,Judge14,TRUE
18BU009538,Defendant436,5/31/2018,Leaving Scene Of An Accident,1,0,1,0,0,No Bail,1,0,0,Male,Black,Judge14,TRUE
18BU009019,Defendant699,5/31/2018,Lewd And Lascivious Conduct,1,1,0,0,0,No Bail,4,0,0,Male,White,Judge14,TRUE
18BU006855,Defendant389,5/31/2018,Retail Theft (Misd),1,0,1,0,0,No Bail,3,0,0,Male,Black,Judge14,TRUE
18BU011467,Defendant753,5/31/2018,Simple Assault,2,0,1,0,0,No Bail,3,0,2,Male,White,Judge14,TRUE
18BU011597,Defendant421,6/1/2018,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,3,0,0,Male,White,Judge10,TRUE
18BU011544,Defendant536,6/1/2018,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,3,0,2,Male,White,Judge10,TRUE
18BU011597,Defendant304,6/1/2018,Aggravated Assault,1,1,0,0,0,No Bail,5,0,2,Female,White,Judge10,TRUE
18BU014100,Defendant468,6/1/2018,Domestic Assault,1,0,0,0,0,No Bail,1,1,0,Male,White,Judge9,TRUE
18BU011827,Defendant276,6/3/2018,Unlawful Trespass (Misdemeanor),8,0,1,0,0,No Bail,3,0,6,Male,Black,Judge14,TRUE
18BU011861,Defendant593,6/4/2018,Unlawful Trespass (Misdemeanor),2,0,1,1,500,Bail,3,0,3,Male,Black,Judge14,TRUE
18BU011689,Defendant1032,6/4/2018,Simple Assault,1,0,1,0,0,No Bail,1,0,0,Female,Asian,Judge14,TRUE
18BU011689,Defendant605,6/4/2018,Simple Assault,1,0,1,0,0,No Bail,3,0,0,Male,White,Judge14,TRUE
18BU011693,Defendant11,6/4/2018,"Driving Under The Influence, First Offense",4,0,0,0,0,No Bail,3,0,0,Male,White,Judge14,TRUE
18BU010508,Defendant201,6/5/2018,False Information To A Police Officer,2,0,1,0,0,No Bail,3,0,2,Male,Black,Judge19,TRUE
18BU008575,Defendant830,6/5/2018,Negligent Operation,1,0,1,0,0,No Bail,3,0,0,Male,White,Judge19,TRUE
18BU010458,Defendant695,6/5/2018,"Driving Under The Influence, First Offense",1,0,0,1,250,Bail,1,1,0,Male,White,Judge19,TRUE
18BU011943,Defendant832,6/5/2018,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,0,0,0,0,No Bail,4,0,1,Male,White,Judge19,TRUE
18BU011936,Defendant371,6/5/2018,Simple Assault,1,0,1,0,0,No Bail,3,0,0,Female,White,Judge19,TRUE
18BU011893,Defendant750,6/5/2018,Unlawful Trespass (Felony),6,1,0,0,0,No Bail,1,0,0,Male,Hispanic,Judge19,TRUE
18BU011316,Defendant518,6/5/2018,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",2,0,0,0,0,No Bail,3,0,2,Male,Asian,Judge19,TRUE
18BU011799,Defendant203,6/5/2018,Simple Assault,3,0,1,0,0,No Bail,3,0,6,Male,White,Judge19,TRUE
18BU011316,Defendant314,6/5/2018,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,0,0,0,0,No Bail,3,0,2,Male,White,Judge19,TRUE
18BU011932,Defendant303,6/5/2018,Domestic Assault - 1st Degree Aggravated,1,1,0,1,15000,Bail,5,0,2,Male,White,Judge19,TRUE
18BU011620,Defendant705,6/5/2018,Assault And Robbery,2,1,0,0,0,Remanded,9,0,0,Male,Black,Judge19,TRUE
18BU008575,Defendant830,6/5/2018,Negligent Operation,1,0,1,0,0,No Bail,3,0,1,Male,White,Judge19,TRUE
18BU011997,Defendant262,6/6/2018,Violation Of An Abuse Prevention Order,2,0,0,0,0,No Bail,5,0,0,Male,White,Judge16,TRUE
18BU012009,Defendant276,6/6/2018,Disorderly Conduct - All Other,1,0,1,1,100,Bail,1,1,7,Male,Black,Judge16,TRUE
18BU010803,Defendant700,6/7/2018,Petit Larceny Other,1,0,1,0,0,No Bail,5,0,0,Male,Black,Judge15,TRUE
18BU009302,Defendant108,6/7/2018,Unlawful Trespass (Misdemeanor),1,0,1,1,100,Bail,1,1,1,Male,Black,Judge15,TRUE
18BU009655,Defendant228,6/7/2018,"Drugs - Cocaine, Possession  Misdemeanor",2,0,1,0,0,No Bail,3,0,0,Male,Black,Judge15,TRUE
18BU011264,Defendant567,6/7/2018,Unlawful Trespass (Misdemeanor),1,0,1,1,500,Bail,1,1,0,Male,White,Judge15,TRUE
18BU011284,Defendant904,6/7/2018,Unlawful Trespass (Misdemeanor),1,0,1,1,500,Bail,1,1,1,Female,White,Judge15,TRUE
18BU008779,Defendant785,6/7/2018,False Alarms To Public Safety,1,0,1,0,0,No Bail,2,0,0,Male,White,Judge15,TRUE
18BU011106,Defendant766,6/7/2018,Grand Larceny,1,1,0,0,0,No Bail,1,0,0,Male,Black,Judge15,TRUE
18BU010205,Defendant271,6/7/2018,Driving With A Criminally Suspended License,1,0,1,1,100,Bail,1,1,0,Female,White,Judge15,TRUE
18BU012405,Defendant438,6/11/2018,Burglary,1,1,0,0,0,No Bail,5,0,0,Male,White,Judge14,TRUE
18BU012402,Defendant255,6/11/2018,Murder - 2nd Degree,1,1,0,0,0,Remanded,NA,0,0,Male,White,Judge14,TRUE
18BU012477,Defendant631,6/11/2018,Domestic Assault,5,0,0,0,0,No Bail,5,0,4,Male,Black,Judge14,TRUE
18BU005170,Defendant835,6/12/2018,Domestic Assault,1,0,0,0,0,No Bail,5,0,0,Male,White,Judge14,TRUE
18BU012068,Defendant314,6/12/2018,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,0,0,0,0,No Bail,3,0,3,Male,White,Judge14,TRUE
18BU010537,Defendant727,6/12/2018,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,1,0,1,Male,White,Judge14,TRUE
18BU012453,Defendant276,6/12/2018,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,0,8,Male,Black,Judge14,TRUE
18BU012294,Defendant276,6/12/2018,Simple Assault,2,0,1,0,0,No Bail,1,0,9,Male,Black,Judge14,TRUE
18BU012068,Defendant518,6/12/2018,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,0,0,0,0,No Bail,3,0,3,Male,Asian,Judge14,TRUE
18BU011221,Defendant234,6/12/2018,Violation Of An Abuse Prevention Order,1,0,0,0,0,No Bail,4,0,0,Male,White,Judge14,TRUE
18BU012480,Defendant727,6/13/2018,Violation Of Conditions Of Release (Other),2,0,0,0,0,No Bail,1,0,2,Male,White,Judge14,TRUE
18BU012643,Defendant77,6/13/2018,Forgery/Counterfeit,1,1,0,0,0,No Bail,4,0,0,Male,White,Judge12,TRUE
18BU004256,Defendant417,6/14/2018,Uttering A Forged Instrument,5,1,0,1,1500,Bail,1,1,0,Female,White,Judge14,TRUE
18BU010681,Defendant777,6/14/2018,False Information To A Police Officer,1,0,1,1,100,Bail,1,1,0,Female,White,Judge14,TRUE
18BU009158,Defendant25,6/14/2018,"Drugs - Cocaine, Possession  >2.5 Gm",2,1,0,1,3000,Bail,1,1,1,Male,Black,Judge14,TRUE
18BU011079,Defendant693,6/14/2018,Simple Assault,1,0,1,0,0,No Bail,3,0,0,Male,White,Judge14,TRUE
18BU012892,Defendant101,6/18/2018,Violation Of An Abuse Prevention Order,1,0,0,1,500,Bail,1,1,0,Male,Black,Judge14,TRUE
18BU013007,Defendant347,6/18/2018,Domestic Assault,1,0,0,0,0,No Bail,4,0,1,Male,White,Judge14,TRUE
18BU013055,Defendant1033,6/18/2018,"Drugs - Cocaine, Possession  >2.5 Gm",3,1,0,0,0,No Bail,4,0,0,Male,Black,Judge14,TRUE
18BU013160,Defendant140,6/20/2018,Domestic Assault,1,0,0,0,0,No Bail,3,0,0,Male,White,Judge14,TRUE
18BU013243,Defendant303,6/20/2018,Assault On A Law Enforcement Officer (Felony),6,1,0,1,15000,Bail,4,0,3,Male,White,Judge14,TRUE
18BU031256,Defendant314,6/20/2018,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,0,0,0,0,No Bail,4,0,4,Male,White,Judge14,TRUE
18BU011722,Defendant567,6/20/2018,Unlawful Trespass (Misdemeanor),2,0,1,0,0,No Bail,1,1,1,Male,White,Judge14,TRUE
18BU011073,Defendant813,6/20/2018,Simple Assault,1,0,1,0,0,No Bail,5,0,1,Female,White,Judge14,TRUE
18BU010057,Defendant179,6/20/2018,Driving With A Criminally Suspended License,1,0,1,1,200,Bail,1,1,1,Male,White,Judge14,TRUE
18BU013364,Defendant459,6/20/2018,Simple Assault,1,0,1,0,0,No Bail,3,0,0,Male,White,Judge12,TRUE
18BU013345,Defendant431,6/21/2018,Leaving Scene Of An Accident,1,0,1,1,500,Bail,NA,0,0,Male,Black,Judge12,TRUE
18BU013197,Defendant985,6/21/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,3,0,0,Female,White,Judge12,TRUE
18BU01397,Defendant869,6/21/2018,Simple Assault,1,0,1,0,0,No Bail,3,0,0,Male,White,Judge12,TRUE
18bBU012188,Defendant896,6/21/2018,Lewd And Lascivious Conduct,1,1,0,1,250,Bail,1,1,0,Male,White,Judge12,TRUE
18BU0114841,Defendant49,6/21/2018,Petit Larceny - Shoplifting,1,0,1,0,0,No Bail,3,0,0,Male,White,Judge12,TRUE
18BU011036,Defendant225,6/21/2018,Attempts (Misdemeanor),2,0,1,0,0,No Bail,4,0,0,Male,White,Judge12,TRUE
18BU011063,Defendant73,6/21/2018,"Drugs - Cocaine, Possession  Misdemeanor",1,0,1,1,250,Bail,1,1,1,Female,White,Judge12,TRUE
18BU011481,Defendant672,6/21/2018,"Drugs - Cocaine, Possession  >2.5 Gm",1,1,0,1,250,Bail,1,1,0,Male,Black,Judge12,TRUE
18BU013395,Defendant1037,6/21/2018,Assault With Bodily Fluids (Misdemeanor),2,0,1,1,1000,Bail,5,0,0,Male,White,Judge12,TRUE
18BU013603,Defendant634,6/25/2018,Aggravated Assault,2,1,0,0,0,No Bail,5,0,0,Male,Asian,Judge13,TRUE
18BU013650,Defendant192,6/25/2018,Attempts (Felony),5,1,0,0,0,Remanded,NA,0,0,Male,Black,Judge13,TRUE
18BU013624,Defendant720,6/25/2018,Simple Assault,2,0,1,0,0,No Bail,5,0,1,Male,White,Judge13,TRUE
18BU013603,Defendant431,6/25/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,2,0,1,Male,Black,Judge13,TRUE
18BU013711,Defendant675,6/25/2018,Simple Assault,2,0,1,0,0,No Bail,1,0,0,Male,White,Judge13,TRUE
18BU013819,Defendant548,6/26/2018,Simple Assault,1,0,1,0,0,No Bail,5,0,2,Male,Black,Judge14,TRUE
18BU011688,Defendant868,6/26/2018,Simple Assault,1,0,1,1,250,Bail,1,1,3,Male,White,Judge14,TRUE
18BU009932,Defendant852,6/26/2018,Unlawful Mischief (Misdemeanor),1,0,1,0,0,No Bail,1,0,0,Male,White,Judge14,TRUE
18SB05613,Defendant945,6/26/2018,"Drugs - Heroin, Possession (Misdemeanor)",3,0,1,0,0,No Bail,4,0,0,Female,White,Judge14,TRUE
18BU012569,Defendant1025,6/26/2018,Petit Larceny Other,1,0,1,0,0,No Bail,3,0,0,Female,White,Judge14,TRUE
18BU012251,Defendant545,6/26/2018,Unlawful Trespass (Misdemeanor),1,0,1,1,250,Bail,1,1,1,Male,White,Judge14,TRUE
18BU013895,Defendant896,6/27/2018,Lewd And Lascivious Conduct,1,1,0,0,0,No Bail,3,0,1,Male,White,Judge14,TRUE
18BU013917,Defendant669,6/27/2018,Burglary,1,1,0,0,0,No Bail,1,0,1,Female,White,Judge14,TRUE
18BU012554,Defendant867,6/27/2018,Negligent Operation,2,0,1,0,0,No Bail,1,1,0,Female,Black,Judge14,TRUE
18BU012908,Defendant353,6/28/2018,"Driving Under The Influence, First Offense",1,0,0,0,0,No Bail,3,0,0,Male,White,Judge14,TRUE
18BU012744,Defendant482,6/28/2018,Reckless Endangerment,1,0,0,0,0,No Bail,3,0,0,Male,White,Judge14,TRUE
18MT003763,Defendant536,6/28/2018,"Driving Under The Influence, First Offense",5,0,0,1,10000,Bail,1,1,3,Male,White,Judge12,TRUE
18BU012364,Defendant216,6/28/2018,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,1,0,0,Male,Asian,Judge14,TRUE
18BU013991,Defendant101,6/28/2018,Unlawful Trespass (Felony),1,1,0,0,0,No Bail,5,0,1,Male,Black,Judge14,TRUE
18BU009460,Defendant567,6/28/2018,Unlawful Trespass (Misdemeanor),3,0,1,1,100,Bail,1,1,2,Male,White,Judge14,TRUE
18BU011666,Defendant462,6/28/2018,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,1,1,2,Male,Black,Judge14,TRUE
18BU013895,Defendant896,6/28/2018,Lewd And Lascivious Conduct,1,1,0,1,250,Bail,1,1,2,Male,White,Judge14,TRUE
18BU014073,Defendant630,6/28/2018,Simple Assault,1,0,1,0,0,No Bail,3,0,2,Male,White,Judge9,TRUE
18BU014371,Defendant545,7/2/2018,Unlawful Trespass (Misdemeanor),2,0,1,0,0,No Bail,3,0,2,Male,White,Judge14,TRUE
18BU014382,Defendant276,7/2/2018,Simple Assault,3,0,1,0,0,No Bail,4,0,10,Male,Black,Judge14,TRUE
18BU014168,Defendant1009,7/2/2018,Sexual Offense Aggravated Sexual Assault Of A Child,2,1,0,0,0,Remanded,NA,0,1,Male,Black,Judge14,TRUE
18BU014246,Defendant634,7/2/2018,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,0,0,0,0,No Bail,1,1,1,Male,Asian,Judge14,TRUE
18BU014354,Defendant775,7/2/2018,Lewd And Lascivious Conduct,1,1,0,1,500,Bail,1,1,0,Male,White,Judge14,TRUE
17BU013419,Defendant590,7/3/2018,Retail Theft (Misd),1,0,1,0,0,No Bail,3,0,1,Female,White,Judge14,TRUE
11BU002732,Defendant279,7/3/2018,"Drugs - Cocaine, Sale <2.5 Gm",1,1,0,0,0,No Bail,3,0,0,Male,Black,Judge14,TRUE
18BU014444,Defendant355,7/3/2018,Burglary,3,1,0,1,1000,Bail,5,0,3,Male,White,Judge14,TRUE
18BU014501,Defendant179,7/3/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,3,0,2,Male,White,Judge14,TRUE
18BU014723,Defendant625,7/5/2018,Domestic Assault - 2nd Degree Aggravated,1,1,0,0,0,No Bail,5,0,0,Male,White,Judge14,TRUE
18BU014653,Defendant712,7/5/2018,Simple Assault,1,0,1,0,0,No Bail,1,0,0,Male,Hispanic,Judge14,TRUE
18BU014636,Defendant748,7/5/2018,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,5,0,0,Male,White,Judge14,TRUE
18BU014725,Defendant89,7/5/2018,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,3,0,0,Male,Black,Judge14,TRUE
18BU014616,Defendant309,7/5/2018,Simple Assault,1,0,1,0,0,No Bail,4,0,0,Male,White,Judge14,TRUE
18BU014586,Defendant567,7/5/2018,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,2,0,3,Male,White,Judge14,TRUE
18BU014577,Defendant624,7/5/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,3,0,2,Male,White,Judge14,TRUE
18BU010974,Defendant20,7/5/2018,Unlawful Mischief (Misdemeanor),1,0,1,0,0,No Bail,3,0,0,Male,White,Judge14,TRUE
18SB007337,Defendant390,7/5/2018,Stolen Property Receiving (Possession Of) Stolen Property (Misdemeanor),1,0,1,0,0,No Bail,3,0,0,Female,White,Judge14,TRUE
18BU012962,Defendant969,7/5/2018,Simple Assault,1,0,1,0,0,No Bail,4,0,0,Male,Black,Judge14,TRUE
18BU013002,Defendant854,7/5/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,3,0,0,Male,Black,Judge14,TRUE
18BU013002,Defendant1038,7/5/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,0,0,Male,Black,Judge14,TRUE
18BU013489,Defendant904,7/5/2018,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,1,2,Female,White,Judge14,TRUE
18BU014100,Defendant468,7/5/2018,Domestic Assault,1,0,0,0,0,No Bail,5,0,1,Male,White,Judge14,TRUE
18BU012815,Defendant487,7/5/2018,Leaving Scene Of An Accident,2,0,1,0,0,No Bail,3,0,0,Male,White,Judge14,TRUE
18BU012076,Defendant581,7/5/2018,Petit Larceny From Other Location,1,0,1,0,0,No Bail,4,0,0,Male,Black,Judge14,TRUE
18BU011380,Defendant1024,7/5/2018,Driving With A Criminally Suspended License,1,0,1,1,100,Bail,1,1,0,Male,White,Judge14,TRUE
18BU014501,Defendant179,7/5/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,3,Male,White,Judge14,TRUE
18BU012739,Defendant428,7/5/2018,Assault On A Law Enforcement Officer (Misdemeanor),2,0,0,1,300,Bail,1,1,0,Male,White,Judge14,TRUE
18BU003760,Defendant571,7/5/2018,Disorderly Conduct - All Other,1,0,1,1,100,Bail,1,1,1,Male,White,Judge14,TRUE
18BU014804,Defendant598,7/6/2018,Aggravated Assault,2,1,0,1,500,Bail,5,0,1,Male,White,Judge14,TRUE
18BU014816,Defendant917,7/6/2018,Unlawful Trespass (Misdemeanor),2,0,1,0,0,No Bail,4,0,0,Male,White,Judge14,TRUE
18BU014851,Defendant775,7/6/2018,Lewd And Lascivious Conduct,1,1,0,1,500,Bail,1,0,1,Male,White,Judge14,TRUE
18BU049082,Defendant406,7/9/2018,Assault And Robbery,1,1,0,0,0,No Bail,5,0,1,Male,White,Judge14,TRUE
18BU014851,Defendant775,7/9/2018,Lewd And Lascivious Conduct,1,1,0,0,0,No Bail,5,0,2,Male,White,Judge14,TRUE
18BU010205,Defendant88,7/10/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,3,0,0,Male,White,Judge14,TRUE
18BU009947,Defendant618,7/10/2018,Assault On A Law Enforcement Officer (Felony),6,1,0,1,150,Bail,1,1,1,Male,White,Judge14,TRUE
18BU0012270,Defendant198,7/10/2018,Retail Theft (Misd),1,0,1,0,0,No Bail,1,1,1,Female,White,Judge14,TRUE
18BU013159,Defendant11,7/10/2018,Unlawful Mischief (Misdemeanor),1,0,1,0,0,No Bail,1,0,1,Male,White,Judge14,TRUE
18BU013159,Defendant687,7/10/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,3,0,0,Male,Black,Judge14,TRUE
18BU001538,Defendant326,7/10/2018,"Weapons Possession Or Use Of Slung Shot, Blackjack, Brass Knuckles",3,1,0,0,0,No Bail,5,0,1,Male,White,Judge14,TRUE
18BU015230,Defendant212,7/11/2018,Domestic Assault,3,0,0,0,0,No Bail,5,0,1,Male,White,Judge12,TRUE
18BU015257,Defendant977,7/12/2018,Burglary,8,1,0,1,5000,Bail,5,0,0,Male,White,Judge14,TRUE
18BU014258,Defendant640,7/12/2018,Identity Theft,2,1,0,1,750,Bail,4,0,0,Male,Hispanic,Judge14,TRUE
18BU015302,Defendant928,7/12/2018,Domestic Assault - 2nd Degree Aggravated,1,1,0,1,500,Bail,5,0,4,Male,White,Judge14,TRUE
18BU013624,Defendant314,7/12/2018,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",3,0,0,0,0,No Bail,1,0,5,Male,White,Judge14,TRUE
18BU013742,Defendant624,7/12/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,1,3,Male,White,Judge14,TRUE
18BU015336,Defendant896,7/12/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,4,0,3,Male,White,Judge14,TRUE
18BU015302,Defendant936,7/12/2018,Domestic Assault - 1st Degree Aggravated,1,1,0,0,0,No Bail,4,0,0,Female,White,Judge14,TRUE
18BU013076,Defendant348,7/12/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,0,Male,Black,Judge14,TRUE
18BU013929,Defendant904,7/12/2018,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,1,3,Female,White,Judge14,TRUE
18BU013354,Defendant253,7/12/2018,"Drugs - Methamphetamine, Possession -Misdemeanor",1,0,1,0,0,No Bail,1,1,2,Male,White,Judge14,TRUE
18BU010300,Defendant485,7/13/2018,"Drugs - Heroin, Sale Felony",6,1,0,1,1000,Bail,3,0,1,Female,Black,Judge14,TRUE
18BU015435,Defendant526,7/13/2018,"Drugs - Cocaine, Possession >25 Gm",2,1,0,0,0,No Bail,3,0,0,Male,Black,Judge14,TRUE
18BU015263,Defendant455,7/13/2018,"Drugs - Cocaine, Possession >25 Gm",2,1,0,1,1000,Bail,4,0,1,Female,Black,Judge14,TRUE
18BU015577,Defendant978,7/16/2018,Unlawful Trespass (Felony),2,1,0,0,0,No Bail,6,0,2,Male,Asian,Judge14,TRUE
18BU015515,Defendant437,7/16/2018,Unlawful Trespass (Felony),1,1,0,0,0,No Bail,4,0,0,Female,White,Judge14,TRUE
18BU015256,Defendant454,7/16/2018,Violation Of An Abuse Prevention Order,1,0,0,0,0,No Bail,3,0,9,Male,White,Judge14,TRUE
18BU015683,Defendant571,7/16/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,3,0,2,Male,White,Judge14,TRUE
18BU015474,Defendant977,7/18/2018,Grand Larceny,6,1,0,0,0,No Bail,8,0,1,Male,White,Judge12,TRUE
18BU015819,Defendant101,7/18/2018,Domestic Assault - 2nd Degree Aggravated,4,1,0,0,0,No Bail,6,0,2,Male,Black,Judge12,TRUE
17BU026342,Defendant943,7/18/2018,Aggravated Assault,1,1,0,1,10000,Bail,1,0,1,Male,Black,Judge12,TRUE
18BU015845,Defendant673,7/18/2018,Retail Theft (Misd),1,0,1,0,0,No Bail,3,0,1,Male,White,Judge12,TRUE
18BU015927,Defendant779,7/19/2018,Unlawful Trespass (Felony),2,1,0,0,0,No Bail,4,0,0,Male,Black,Judge12,TRUE
18BU015896,Defendant683,7/19/2018,Simple Assault,1,0,1,0,0,No Bail,4,0,0,Male,White,Judge12,TRUE
18BU013576,Defendant603,7/19/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,3,0,1,Male,Black,Judge12,TRUE
18BU013576,Defendant181,7/19/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,0,0,Male,Black,Judge12,TRUE
18BU016007,Defendant39,7/20/2018,Driving Under The Influence; Second And Subsequent Offense,2,0,0,0,0,No Bail,6,0,0,Male,Asian,Judge10,TRUE
18BU015989,Defendant460,7/20/2018,Unlawful Trespass (Misdemeanor),3,0,1,0,0,No Bail,1,0,0,Male,White,Judge10,TRUE
18BU016116,Defendant319,7/23/2018,Aggravated Assault,3,1,0,0,0,Remanded,1,0,0,Male,White,Judge9,TRUE
18BU016116,Defendant421,7/23/2018,Aggravated Assault,2,1,0,0,0,Remanded,1,0,1,Male,White,Judge9,TRUE
18BU016116,Defendant478,7/23/2018,Aggravated Assault,2,1,0,0,0,Remanded,1,0,0,Male,White,Judge9,TRUE
18SB008078,Defendant738,7/23/2018,"Drugs - Heroin, Trafficking",2,1,0,0,0,No Bail,3,0,0,Male,White,Judge9,TRUE
18SB008078,Defendant96,7/23/2018,"Drugs - Heroin, Trafficking",2,1,0,1,5000,Bail,3,0,0,Male,Black,Judge9,TRUE
18BU016328,Defendant547,7/23/2018,Simple Assault,1,0,1,0,0,No Bail,2,0,0,Female,White,Judge9,TRUE
18BU016230,Defendant672,7/23/2018,"Drugs - Cocaine, Possession  Misdemeanor",1,0,1,0,0,No Bail,3,0,1,Male,Black,Judge9,TRUE
18bu016136,Defendant663,7/23/2018,Burglary,1,1,0,0,0,No Bail,3,0,2,Male,White,Judge9,TRUE
18BU016109,Defendant895,7/23/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,3,0,0,Male,White,Judge9,TRUE
18BU016306,Defendant896,7/23/2018,Simple Assault,2,0,1,0,0,No Bail,4,0,4,Male,White,Judge9,TRUE
18BU012869,Defendant1042,7/24/2018,Domestic Assault,1,0,0,0,0,No Bail,1,1,0,Female,White,Judge12,TRUE
18BU011063,Defendant73,7/24/2018,"Drugs - Heroin, Possession (Misdemeanor)",1,0,1,0,0,No Bail,1,1,2,Female,White,Judge12,TRUE
18BU011181,Defendant304,7/24/2018,Petit Larceny From A Building/Residence/Structure,1,0,1,0,0,No Bail,1,0,3,Female,White,Judge12,TRUE
